Customer_ID,First_Name,Last_Name,Age,Gender,Marital_Status,Education,Occupation,City,State,Employment_Status,Annual_Income,Monthly_Income,Customer_Since,Customer_Segment,Risk_Profile
CUST103416,Jasmit,Bail,26,Female,Widowed,Graduate,Self Employed,Bengaluru,Karnataka,Self Employed,1224355.92,102029.66,8,Young Professionals,High
CUST102604,Aryan,Chopra,47,Male,Married,High School,Salaried - Private,Ahmedabad,,Employed,1162138.05,,14,Business Owners,Medium
CUST104129,Bhavna,Nayak,18,Female,Single,Diploma,Student,Bhopal,Madhya Pradesh,Not Employed,97805.23,8150.44,1,Students,Medium
CUST102828,Vyanjana,Walia,35,Female,Widowed,Post Graduate,Homemaker,Thiruvananthapuram,Kerala,Not Employed,30472.85,2539.4,4,Young Professionals,Low
CUST101704,Pahal,Malhotra,66,Female,Single,High School,Retired,Patna,Bihar,Retired,525954.3,43829.53,17,Retired Customers,Low
CUST102863,Balhaar,Malhotra,32,Male,Divorced,Graduate,Homemaker,Mumbai,Maharashtra,Not Employed,155198.46,12933.2,9,Young Professionals,Low
CUST102618,Henry,Bhardwaj,,Male,Single,Post Graduate,Salaried - Private,Coimbatore,Tamil Nadu,Employed,2288006.47,190667.21,1,Business Owners,Medium
CUST102400,Unni,Chawla,25,Female,Divorced,Graduate,Freelancer,Patna,,Self Employed,441689.04,36807.42,7,Young Professionals,High
CUST102139,Mekhala,Hayer,21,Female,Married,Graduate,Unemployed,Patna,Bihar,Not Employed,,3042.3,3,Young Professionals,Medium
CUST103239,Eshana,Rana,65,Female,Widowed,Graduate,,Udaipur,Rajasthan,Retired,670870.34,55905.86,14,Retired Customers,Low
CUST102383,Qadim,Kant,45,Male,Married,Graduate,Business Owner,Thiruvananthapuram,Kerala,,8914827.71,742902.31,9,High Net Worth Individuals,High
CUST103218,Peter,Raghavan,21,Male,Divorced,Post Graduate,Salaried - Government,Mysuru,Karnataka,Employed,1541600.22,128466.68,3,Young Professionals,Medium
CUST103935,Vasatika,Khatri,23,Female,Married,Doctorate,Salaried - Private,Bhubaneswar,Odisha,Employed,1053427.52,87785.63,5,Young Professionals,High
CUST101285,Vamakshi,Suresh,20,Female,,Graduate,Student,Surat,Gujarat,Not Employed,139001.92,11583.49,2,Students,Medium
CUST103796,Chaitanya,Rana,34,Male,Single,Graduate,Salaried - Government,,Kerala,Employed,1483904.97,123658.75,16,Young Professionals,Medium
CUST104894,Dev,Thaman,33,Male,Divorced,Graduate,Self Employed,Lucknow,Uttar Pradesh,Self Employed,1787022.74,148918.56,4,Business Owners,High
CUST104468,Niharika,Varma,42,Female,Single,Post Graduate,Salaried - Private,Dehradun,,Employed,1351704.71,112642.06,2,Business Owners,Medium
CUST102087,Abhiram,Jain,26,Male,,Post Graduate,Homemaker,Vadodara,Gujarat,Not Employed,49660.59,4138.38,8,Young Professionals,Medium
CUST101889,Samuel,Vala,36,Male,Widowed,Graduate,Homemaker,Mysuru,Karnataka,Not Employed,35002.73,2916.89,18,Business Owners,Low
CUST104622,Tanay,Korpal,27,Male,Divorced,Post Graduate,,Coimbatore,Tamil Nadu,Employed,672886.36,56073.86,,Young Professionals,Medium
CUST101591,Daksha,Narula,44,Female,Widowed,Post Graduate,Business Owner,Nashik,Maharashtra,Self Employed,6967518.95,580626.58,13,High Net Worth Individuals,High
CUST101346,Charvi,Agarwal,67,Female,Married,Graduate,Retired,Hyderabad,Telangana,Retired,247228.39,20602.37,9,Retired Customers,Low
CUST104431,Lila,Bera,46,Female,Married,Post Graduate,Salaried - Government,Bhubaneswar,Odisha,Employed,783084.57,65257.05,18,Business Owners,Low
CUST102162,Saanvi,Sule,29,Female,Divorced,Post Graduate,Salaried - Government,Vadodara,Gujarat,,764848.42,63737.37,11,,Medium
CUST102396,Inaya,Vora,59,Female,Widowed,Doctorate,Retired,Bhubaneswar,Odisha,Retired,471835.16,39319.6,7,Retired Customers,Low
CUST104768,Yadavi,Chatterjee,46,Female,Married,Diploma,Salaried - Private,Bhopal,Madhya Pradesh,,2657804.26,221483.69,1,Business Owners,Medium
CUST102271,Ekansh,Zacharia,60,Male,Widowed,Post Graduate,,Indore,Madhya Pradesh,,950328.19,79194.02,13,Retired Customers,Low
CUST104490,Gaurika,Dey,54,Female,Divorced,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,2762645.98,230220.5,12,Business Owners,Medium
CUST103111,Benjamin,Yohannan,66,Male,Married,Graduate,Retired,Dehradun,Uttarakhand,Retired,473233.91,39436.16,5,Retired Customers,Low
CUST101137,Zarna,Basak,63,Female,Married,Diploma,Retired,Ludhiana,Punjab,Retired,495847.95,41320.66,3,Retired Customers,Low
CUST103895,Vrinda,More,,Female,Single,Graduate,Student,Bengaluru,Karnataka,Not Employed,19629.8,1635.82,,Students,Medium
CUST100972,Noah,Gaba,26,Male,Single,High School,Salaried - Government,Thiruvananthapuram,Kerala,Employed,512858.99,42738.25,3,Young Professionals,
CUST100795,Sanaya,Bali,74,Female,Married,Graduate,Retired,Pune,Maharashtra,Retired,1012828.07,84402.34,8,Retired Customers,Low
CUST103020,Advik,Sha,28,Male,Married,Graduate,Salaried - Private,Hyderabad,Telangana,Employed,1535566.31,127963.86,10,Young Professionals,High
CUST101711,Agastya,Tank,29,Male,Divorced,Diploma,Salaried - Government,Bhopal,Madhya Pradesh,Employed,696412.92,58034.41,7,Young Professionals,Medium
CUST103387,Matthew,Chana,34,Male,Divorced,Post Graduate,Self Employed,Thiruvananthapuram,Kerala,Self Employed,1168457.67,,13,Business Owners,High
CUST100036,Nisha,Rattan,29,Female,Married,Doctorate,Self Employed,,Telangana,Self Employed,,157793.96,8,Young Professionals,High
CUST100453,Aradhana,Nair,32,Female,Single,Graduate,Salaried - Government,Delhi,Delhi,Employed,847629.78,70635.82,14,Young Professionals,Medium
CUST100913,Jhalak,Behl,28,Female,Married,Graduate,Salaried - Private,Nashik,Maharashtra,Employed,1118947.39,93245.62,10,Young Professionals,High
CUST104081,Ekiya,Sinha,49,Female,Widowed,Doctorate,Self Employed,Mysuru,Karnataka,Self Employed,1219061.65,101588.47,8,Business Owners,Medium
CUST101199,Wakeeta,Murthy,22,Female,Single,Graduate,Salaried - Government,Coimbatore,Tamil Nadu,Employed,630195.21,,4,Young Professionals,Medium
CUST101274,Widisha,Yogi,18,Female,,High School,Student,Coimbatore,Tamil Nadu,Not Employed,62229.27,5185.77,1,Students,Medium
CUST102375,Bahadurjit,Bassi,36,,Widowed,Graduate,Freelancer,Delhi,Delhi,Self Employed,480749.13,40062.43,12,Business Owners,Medium
CUST100037,Lipika,Bhatti,,Female,Divorced,High School,Retired,Guwahati,Assam,Retired,655945.7,54662.14,19,Retired Customers,Low
CUST100974,Idika,Atwal,30,Female,Married,Graduate,Salaried - Private,Thiruvananthapuram,Kerala,Employed,1183566.95,98630.58,12,Young Professionals,Medium
CUST103195,Guneet,Chokshi,35,Male,Divorced,Graduate,Salaried - Private,Raipur,Chhattisgarh,Employed,816897.95,68074.83,17,Young Professionals,Medium
CUST100983,Leena,Rajagopal,32,Female,Divorced,Graduate,Salaried - Private,Chandigarh,Punjab,Employed,1017894.51,84824.54,13,Young Professionals,Medium
CUST103904,Girindra,Soni,30,Male,Widowed,High School,Salaried - Private,Lucknow,Uttar Pradesh,Employed,2335025.69,194585.47,12,Young Professionals,High
CUST104069,Yashica,Basu,44,Female,Widowed,Post Graduate,Business Owner,Coimbatore,Tamil Nadu,Self Employed,7874060.02,656171.67,18,High Net Worth Individuals,High
CUST101418,Zaid,Ganesan,29,Male,Divorced,Post Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,759207.75,63267.31,11,Young Professionals,Medium
CUST103332,Urishilla,Bhasin,43,Female,Divorced,Graduate,Homemaker,Chennai,Tamil Nadu,Not Employed,,12919.92,9,Business Owners,Low
CUST101560,Anamika,Gopal,24,Female,Single,High School,Salaried - Private,Pune,Maharashtra,Employed,712821.25,59401.77,6,Young Professionals,
CUST100039,Jagvi,Tata,34,Female,Married,,Business Owner,Coimbatore,Tamil Nadu,Self Employed,8578739.21,714894.93,16,High Net Worth Individuals,High
CUST101486,Tanmayi,Sethi,28,Female,Single,High School,Salaried - Private,Lucknow,Uttar Pradesh,Employed,549895.9,45824.66,10,Young Professionals,
CUST103883,Chatura,Chauhan,21,Male,Single,Graduate,Student,Surat,Gujarat,Not Employed,111737.7,9311.48,3,Students,Medium
CUST100169,Hema,Sachar,70,Female,Widowed,Graduate,Retired,Lucknow,Uttar Pradesh,Retired,825317.54,68776.46,6,Retired Customers,Low
CUST101355,Rehaan,Chakraborty,43,Male,Single,Doctorate,Salaried - Private,Vadodara,Gujarat,Employed,1434772.56,119564.38,17,Business Owners,Medium
CUST102785,Wyatt,Pillay,39,Male,Single,Graduate,Salaried - Government,Chennai,Tamil Nadu,Employed,739762.08,61646.84,8,Business Owners,Medium
CUST103632,Darsh,Jaggi,20,Male,Single,Graduate,Student,Ahmedabad,,Not Employed,115446.79,9620.57,,Students,Medium
CUST104748,Shivani,Parekh,20,Female,Single,Graduate,Student,Ahmedabad,Gujarat,Not Employed,58368.7,4864.06,2,Students,Medium
CUST104004,Tanish,Sahni,38,Male,Widowed,High School,Self Employed,Patna,Bihar,Self Employed,622696.62,51891.39,3,Business Owners,Medium
CUST102682,Dalaja,Verma,45,Female,Widowed,High School,Salaried - Private,Udaipur,Rajasthan,Employed,1785779.04,,7,Business Owners,Medium
CUST104704,Jason,Bose,38,Male,Single,Post Graduate,Salaried - Private,Mysuru,Karnataka,Employed,1685377.77,140448.15,6,Business Owners,Medium
CUST104025,Yash,Bala,41,Male,Married,Graduate,Business Owner,Hyderabad,Telangana,Self Employed,6446737.85,537228.15,3,High Net Worth Individuals,High
CUST101640,Triya,Doctor,22,Female,Single,Post Graduate,Student,Kochi,Kerala,Not Employed,10712.57,892.71,4,,
CUST101290,Maanas,Ganguly,19,Male,Single,Graduate,Unemployed,Jaipur,Rajasthan,Not Employed,34606.84,2883.9,1,Young Professionals,Medium
CUST101380,Bimala,Wable,30,Female,Widowed,High School,Unemployed,Hyderabad,Telangana,Not Employed,26745.92,2228.83,4,Young Professionals,Low
CUST101933,Zansi,Kannan,48,Female,Single,High School,Salaried - Private,Kanpur,Uttar Pradesh,Employed,1122146.28,93512.19,17,,Medium
CUST100579,Patrick,Chawla,23,Male,Single,Diploma,Salaried - Private,Raipur,Chhattisgarh,Employed,,90449.61,5,Young Professionals,High
CUST104220,Frado,Swamy,41,Male,Single,Graduate,,Hyderabad,Telangana,Employed,1353103.37,112758.61,18,Business Owners,Medium
CUST103160,Pranav,Bava,38,Male,Married,High School,Salaried - Government,Ahmedabad,Gujarat,Employed,818184.53,68182.04,1,Business Owners,Medium
CUST102030,Chandani,Ranganathan,,Female,Divorced,Post Graduate,Salaried - Private,Pune,Maharashtra,Employed,468774.91,39064.58,12,Young Professionals,Medium
CUST100892,Eesha,Chatterjee,54,Female,Widowed,Post Graduate,Business Owner,Lucknow,Uttar Pradesh,,6620132.25,551677.69,18,,High
CUST103951,Banjeet,Singhal,43,Male,Divorced,High School,Business Owner,Nagpur,Maharashtra,Self Employed,9754976.12,812914.68,20,High Net Worth Individuals,High
CUST100780,Oeshi,Chauhan,25,Female,Divorced,Post Graduate,Salaried - Private,Ahmedabad,Gujarat,Employed,1387139.05,,7,Young Professionals,High
CUST100159,Bishakha,Dixit,41,Female,Single,,,Chandigarh,Punjab,Self Employed,488811.17,40734.26,13,Business Owners,Medium
CUST100002,Isaac,Dewan,34,Male,Married,Graduate,Homemaker,Coimbatore,Tamil Nadu,Not Employed,42640.94,3553.41,4,Young Professionals,Low
CUST102263,Krishna,Mander,38,Female,Widowed,Post Graduate,Salaried - Government,Nagpur,Maharashtra,Employed,1303604.42,108633.7,4,Business Owners,Medium
CUST103216,George,Sarraf,29,Male,Widowed,High School,Salaried - Private,Thiruvananthapuram,Kerala,Employed,2041588.61,170132.38,3,Young Professionals,High
CUST102109,Ishanvi,Mutti,27,Female,Married,Post Graduate,Self Employed,Coimbatore,Tamil Nadu,Self Employed,1308471.38,109039.28,1,Young Professionals,High
CUST100849,Sathvik,Balasubramanian,58,Male,Single,Post Graduate,Retired,Patna,Bihar,,458016.58,,18,Retired Customers,Low
CUST102737,Deepa,Sheth,47,Female,Single,Graduate,Salaried - Private,Surat,Gujarat,Employed,2619091.51,218257.63,1,Business Owners,Medium
CUST102466,Elijah,Sastry,41,Male,Single,,Salaried - Government,Bhopal,Madhya Pradesh,Employed,,150517.09,20,Business Owners,Medium
CUST103650,Suhani,Gala,25,Female,Widowed,Diploma,Salaried - Private,Indore,Madhya Pradesh,Employed,831437.54,69286.46,7,Young Professionals,High
CUST101596,Chasmum,Bawa,18,Female,Single,Post Graduate,Student,Indore,Madhya Pradesh,Not Employed,123772.11,10314.34,1,,Medium
CUST101776,Chatura,Bahri,72,Male,Married,Post Graduate,Retired,Pune,Maharashtra,Retired,520252.37,43354.36,16,Retired Customers,Low
CUST101913,Rishi,Saha,43,Male,,Post Graduate,Self Employed,Ludhiana,,Self Employed,2248783.75,187398.65,20,Business Owners,High
CUST101043,Arjun,Konda,41,Male,Widowed,Post Graduate,Salaried - Government,Mysuru,Karnataka,Employed,1449568.28,120797.36,13,Business Owners,Medium
CUST104713,Amol,Ghose,69,Male,Married,Graduate,Retired,Ludhiana,Punjab,Retired,476752.9,39729.41,5,Retired Customers,Low
CUST101544,Hema,Naik,21,Female,Single,Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,1512024.2,126002.02,3,Young Professionals,High
CUST102736,Brinda,Sur,48,Female,Divorced,Post Graduate,Salaried - Private,Udaipur,Rajasthan,Employed,1927299.06,160608.26,10,Business Owners,Medium
CUST103706,Vasatika,Solanki,,Female,Married,Post Graduate,Business Owner,Bhopal,Madhya Pradesh,Self Employed,13885890.99,1157157.58,10,High Net Worth Individuals,High
CUST104617,Megha,Bail,21,Female,Married,Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1324154.07,110346.17,1,Young Professionals,High
CUST100053,Dakshesh,Yadav,42,Male,Married,High School,Self Employed,Chandigarh,Punjab,Self Employed,593062.64,,5,,Medium
CUST101796,Kamya,Agate,25,Female,Widowed,,Salaried - Private,Udaipur,Rajasthan,Employed,939220.09,78268.34,7,Young Professionals,High
CUST101911,Yashodhara,Mani,41,Female,Single,Graduate,Unemployed,Chennai,Tamil Nadu,Not Employed,49446.4,4120.53,6,Business Owners,Low
CUST102306,Alka,Grewal,46,Female,Widowed,Graduate,Self Employed,Indore,Madhya Pradesh,Self Employed,2040345.98,170028.83,12,Business Owners,High
CUST102553,Varsha,Shan,32,Female,Single,Graduate,Salaried - Private,Ludhiana,,Employed,1793275.31,149439.61,10,Young Professionals,Medium
CUST102800,Geetika,Banik,38,Female,Single,Graduate,Self Employed,Guwahati,Assam,Self Employed,834241.22,69520.1,17,Business Owners,High
CUST104086,Shivani,Ganguly,45,Female,Divorced,Diploma,Salaried - Private,Udaipur,Rajasthan,Employed,1863034.83,155252.9,17,,Medium
CUST104127,Ojas,Gill,,Male,Divorced,Graduate,Salaried - Government,Ludhiana,Punjab,Employed,1133772.91,94481.08,15,Business Owners,Medium
CUST100824,Mohammed,Rao,45,Male,Widowed,Diploma,Homemaker,Hyderabad,Telangana,Not Employed,87836.53,7319.71,8,Business Owners,Low
CUST104733,Oviya,Bala,31,Female,Married,High School,Self Employed,Indore,,Self Employed,796918.64,66409.89,3,,Medium
CUST103178,Sathvik,Sharma,39,Male,Widowed,Diploma,Self Employed,Lucknow,Uttar Pradesh,Self Employed,2748949.2,229079.1,13,Business Owners,High
CUST103401,George,Sawhney,30,Male,Single,Graduate,Salaried - Private,Chennai,,Employed,1277515.74,106459.65,12,Young Professionals,Medium
CUST101389,Bhanumati,Rao,20,Female,Single,Graduate,Student,Ranchi,Jharkhand,Not Employed,24433.2,,2,Students,Medium
CUST103564,Agastya,Kadakia,39,Male,Widowed,Graduate,Salaried - Private,,Uttar Pradesh,Employed,646009.16,53834.1,4,Business Owners,
CUST104876,Isaac,Tripathi,21,Male,Married,Diploma,Salaried - Government,Ludhiana,Punjab,Employed,950701.3,79225.11,3,Young Professionals,Medium
CUST100884,Libni,Pau,42,Female,Widowed,Graduate,Business Owner,,Madhya Pradesh,Self Employed,9106131.67,758844.31,2,High Net Worth Individuals,High
CUST103805,Omya,Babu,24,Female,Widowed,High School,Salaried - Private,Thiruvananthapuram,Kerala,Employed,746475.59,62206.3,4,Young Professionals,Medium
CUST101607,Rushil,Sinha,35,Male,Divorced,Post Graduate,Business Owner,Dehradun,Uttarakhand,Self Employed,7659129.77,638260.81,16,High Net Worth Individuals,High
CUST101594,Libni,Manda,23,Female,Widowed,Post Graduate,Salaried - Government,Chennai,Tamil Nadu,Employed,1092340.46,,5,Young Professionals,Medium
CUST100771,Raksha,Sarkar,39,Female,Widowed,Graduate,Salaried - Private,Bhopal,Madhya Pradesh,Employed,1660995.47,138416.29,2,Business Owners,Medium
CUST102611,Ranveer,Bir,38,Male,Married,Post Graduate,Self Employed,Lucknow,Uttar Pradesh,Self Employed,1225977.47,102164.79,18,Business Owners,High
CUST104661,Nidhi,Mangat,53,Female,Widowed,High School,Business Owner,Delhi,Delhi,Self Employed,5059771.92,421647.66,16,High Net Worth Individuals,High
CUST102273,Teerth,Viswanathan,45,Male,Married,Post Graduate,Business Owner,Chandigarh,Punjab,,12222023.29,1018501.94,18,High Net Worth Individuals,High
CUST101868,Chatresh,Kumar,56,Male,Widowed,Post Graduate,Business Owner,Chandigarh,Punjab,Self Employed,11586072.88,965506.07,9,High Net Worth Individuals,High
CUST101085,Praneel,Morar,26,Male,Single,Doctorate,Business Owner,Raipur,Chhattisgarh,Self Employed,6432407.59,536033.97,8,High Net Worth Individuals,High
CUST100010,Maya,Ahuja,38,Female,Divorced,Graduate,Homemaker,Surat,,Not Employed,64575.92,5381.33,5,Business Owners,Low
CUST103611,Gagan,Thakur,43,Male,Widowed,Post Graduate,Salaried - Private,Surat,Gujarat,Employed,1229659.48,102471.62,16,Business Owners,Medium
CUST101325,Rachita,Bhatnagar,49,Female,Married,Post Graduate,Salaried - Private,Lucknow,Uttar Pradesh,Employed,1547351.58,128945.97,20,Business Owners,Medium
CUST103390,Urvashi,Nadig,33,Female,Widowed,High School,Salaried - Private,Guwahati,Assam,,1462179.74,121848.31,15,Young Professionals,Medium
CUST101463,Jagat,Manne,21,Male,Married,Graduate,Student,Ludhiana,Punjab,Not Employed,117537.13,9794.76,3,Students,Medium
CUST100806,Lekha,Lad,44,Female,Single,Graduate,Salaried - Private,Nashik,Maharashtra,,644889.14,53740.76,13,Business Owners,Medium
CUST104260,Kritika,Pillay,25,Female,Widowed,Graduate,Self Employed,Hyderabad,Telangana,Self Employed,1425120.1,118760.01,7,Young Professionals,High
CUST103985,Ishaan,Chaudhari,53,Male,Widowed,Graduate,Unemployed,Delhi,Delhi,Not Employed,27234.78,2269.57,11,Business Owners,Low
CUST103771,Zayyan,Rajan,35,Male,Married,Graduate,Salaried - Private,Thiruvananthapuram,Kerala,Employed,1156899.32,96408.28,14,Young Professionals,Medium
CUST102108,Abhimanyu,Prashad,48,Other,Married,,Salaried - Private,Patna,Bihar,Employed,1891069.92,157589.16,20,Business Owners,Medium
CUST104235,Geetika,Buch,38,Female,Single,Post Graduate,Salaried - Private,Indore,Madhya Pradesh,Employed,786803.37,65566.95,9,Business Owners,Medium
CUST104956,Ridhi,Bhatt,53,Female,Divorced,,Salaried - Private,Ahmedabad,Gujarat,Employed,1808953.12,150746.09,15,Business Owners,Medium
CUST102234,Ira,Yohannan,29,Female,Divorced,Diploma,Salaried - Private,Patna,Bihar,Employed,987625.24,82302.1,,Young Professionals,High
CUST103211,Ikbal,Handa,38,Male,Divorced,Post Graduate,Salaried - Private,Pune,Maharashtra,Employed,1355221.53,112935.13,14,Business Owners,Medium
CUST100963,Yachana,Grewal,26,Female,Divorced,Graduate,Homemaker,Guwahati,Assam,Not Employed,115539.13,9628.26,2,Young Professionals,Medium
CUST103415,Shravya,Purohit,35,Female,Single,Graduate,Unemployed,Nagpur,Maharashtra,Not Employed,48359.21,4029.93,9,Young Professionals,Low
CUST103753,Nathan,Raja,29,Male,Widowed,Graduate,Salaried - Government,Bengaluru,Karnataka,Employed,1140287.92,95023.99,11,Young Professionals,Medium
CUST100398,Aadi,Shere,77,,Married,Graduate,Retired,Bhubaneswar,Odisha,Retired,791221.66,65935.14,20,Retired Customers,Low
CUST102632,Arin,Nath,39,Male,Married,Graduate,Unemployed,Jaipur,Rajasthan,Not Employed,61149.24,5095.77,2,Business Owners,Low
CUST104851,Diya,Tata,51,Female,Divorced,High School,Salaried - Private,Nagpur,Maharashtra,Employed,1998782.08,166565.17,5,Business Owners,
CUST102996,Farhan,Garde,19,Male,Single,High School,,Mysuru,Karnataka,Not Employed,63031.37,5252.61,1,Students,
CUST100704,Raksha,Sastry,28,Female,Married,Graduate,Salaried - Private,Hyderabad,Telangana,Employed,1517092.42,126424.37,10,Young Professionals,High
CUST100431,Samesh,Bassi,46,Male,Divorced,Graduate,Salaried - Government,Pune,Maharashtra,Employed,730072.54,60839.38,7,,Low
CUST100292,Onkar,Arora,43,Male,Married,High School,Business Owner,Chandigarh,Punjab,Self Employed,10036378.15,836364.85,17,High Net Worth Individuals,High
CUST104867,Zayan,Bali,28,Male,Married,Graduate,,Bhubaneswar,Odisha,Employed,675626.33,56302.19,10,Young Professionals,Medium
CUST100145,Ekani,Lalla,21,Female,Married,Post Graduate,,Ranchi,Jharkhand,Not Employed,29754.81,2479.57,3,Young Professionals,Medium
CUST104393,Maya,Dave,39,Female,Single,Graduate,Salaried - Private,Chennai,Tamil Nadu,Employed,903826.38,75318.87,5,Business Owners,Medium
CUST102033,Fitan,Varkey,18,Male,Single,Graduate,Student,Bhopal,Madhya Pradesh,Not Employed,91714.92,7642.91,1,Students,Medium
CUST104283,Gaurika,Narain,34,Female,Married,Graduate,Unemployed,Kolkata,West Bengal,Not Employed,,6571.72,15,Young Professionals,Low
CUST101165,Nathan,Patel,27,Male,Widowed,High School,Salaried - Private,Thiruvananthapuram,Kerala,Employed,1212028.58,101002.38,3,Young Professionals,High
CUST103500,Eiravati,Kakar,42,Female,Widowed,High School,Self Employed,Nagpur,Maharashtra,Self Employed,694026.49,57835.54,2,Business Owners,Medium
CUST102050,Qadim,Brahmbhatt,35,Male,Divorced,Graduate,Business Owner,Jaipur,Rajasthan,Self Employed,14202908.12,1183575.68,7,High Net Worth Individuals,High
CUST102624,Yuvraj,Venkatesh,34,,,Graduate,Salaried - Private,Delhi,Delhi,Employed,1461643.89,121803.66,16,Young Professionals,Medium
CUST104378,Zehaan,Misra,38,Male,Married,Graduate,Unemployed,Bhubaneswar,Odisha,Not Employed,41253.31,3437.78,,Business Owners,Low
CUST100339,Yatan,Chauhan,57,Male,Single,Post Graduate,,Lucknow,Uttar Pradesh,Self Employed,,,8,High Net Worth Individuals,High
CUST103879,Upadhriti,Chaudhuri,21,Female,Widowed,Post Graduate,Salaried - Government,Coimbatore,Tamil Nadu,Employed,692897.23,57741.44,3,Young Professionals,
CUST104632,Abeer,Andra,42,Male,Widowed,Graduate,Business Owner,Mysuru,Karnataka,Self Employed,12079932.64,1006661.05,11,High Net Worth Individuals,High
CUST102973,Vamakshi,Nanda,41,Female,Married,Graduate,Business Owner,Ludhiana,Punjab,Self Employed,6931929.48,577660.79,14,High Net Worth Individuals,High
CUST100265,Sachi,Narang,37,Female,Married,Graduate,Business Owner,Thiruvananthapuram,Kerala,Self Employed,4017230.97,334769.25,10,High Net Worth Individuals,High
CUST102424,Kamala,Kunda,40,Female,Divorced,Graduate,Salaried - Government,Ludhiana,Punjab,Employed,890921.15,74243.43,16,Business Owners,
CUST101262,Rishi,Ramanathan,31,,Divorced,Post Graduate,Salaried - Government,,Jharkhand,Employed,1374474.45,114539.54,13,Young Professionals,Medium
CUST101771,Alka,Thaman,21,Female,Single,Post Graduate,Salaried - Private,,Uttar Pradesh,Employed,852657.33,71054.78,3,Young Professionals,High
CUST103511,Darpan,Misra,59,Male,Widowed,High School,Retired,Chandigarh,Punjab,,637284.91,53107.08,5,Retired Customers,Low
CUST100271,Aditya,Zacharia,45,Male,Married,High School,Business Owner,Delhi,Delhi,Self Employed,3979557.76,331629.81,11,High Net Worth Individuals,High
CUST100696,Gautam,Gandhi,37,Male,Single,Graduate,Salaried - Private,Ludhiana,Punjab,Employed,1288096.9,107341.41,15,Business Owners,Medium
CUST100747,Zansi,Tripathi,36,Female,Single,Graduate,Salaried - Private,,Telangana,Employed,2010195.98,167516.33,5,Business Owners,High
CUST100244,Sarthak,Reddy,25,Male,Widowed,Post Graduate,Salaried - Private,Dehradun,Uttarakhand,Employed,1296955.65,108079.64,4,Young Professionals,High
CUST100317,Charita,Menon,65,Female,Single,Graduate,Retired,Hyderabad,Telangana,Retired,783324.37,65277.03,3,Retired Customers,Low
CUST100476,Siya,Maharaj,65,Female,Widowed,Post Graduate,Retired,Nagpur,Maharashtra,Retired,822348.98,68529.08,4,Retired Customers,Low
CUST102032,Abdul,Khare,49,Male,Married,Graduate,Homemaker,Patna,Bihar,Not Employed,70321.35,5860.11,11,Business Owners,Low
CUST100957,Oeshi,Mangal,71,Female,Married,Graduate,Retired,Chennai,Tamil Nadu,Retired,,31155.04,13,Retired Customers,Low
CUST103816,Aarna,Dash,41,Female,Single,Graduate,Salaried - Government,Ahmedabad,Gujarat,Employed,672470.12,56039.18,19,Business Owners,Medium
CUST100813,Nathaniel,Palan,35,Male,Widowed,Post Graduate,Salaried - Government,Raipur,Chhattisgarh,Employed,731580.77,60965.06,9,Young Professionals,Medium
CUST104532,Janya,Nayar,35,Female,Single,Diploma,Salaried - Private,Guwahati,Assam,Employed,841777.05,70148.09,17,,Medium
CUST101914,Naksh,Bhagat,19,Male,Single,Graduate,Student,Kanpur,Uttar Pradesh,Not Employed,109702.02,9141.84,1,,Medium
CUST104602,Hema,Kunda,30,Female,,Diploma,Self Employed,Raipur,Chhattisgarh,Self Employed,2291006.21,190917.18,9,Young Professionals,High
CUST103487,Gautam,Saha,28,Male,Single,Diploma,Salaried - Government,Raipur,Chhattisgarh,Employed,875216.2,72934.68,10,Young Professionals,Medium
CUST101297,Neha,Bali,21,Female,Divorced,Graduate,Salaried - Government,Ahmedabad,Gujarat,Employed,774980.4,64581.7,3,Young Professionals,Medium
CUST104030,Bakhshi,Sha,44,Male,Single,High School,Self Employed,Mysuru,Karnataka,Self Employed,1088474.62,90706.22,3,Business Owners,High
CUST101804,Aryan,Chaudhry,39,Male,Single,,Business Owner,Indore,Madhya Pradesh,Self Employed,13461858.49,1121821.54,9,High Net Worth Individuals,High
CUST100758,Vedika,Srinivas,21,Female,Widowed,Graduate,Salaried - Government,Surat,Gujarat,Employed,472720.95,39393.41,3,Young Professionals,Medium
CUST100250,Aarush,Pandey,32,Male,Married,Graduate,Salaried - Private,Raipur,Chhattisgarh,Employed,2446452.9,203871.07,3,Young Professionals,
CUST102461,Qadim,Pall,40,Male,Single,Doctorate,Business Owner,Thiruvananthapuram,Kerala,Self Employed,15406455.46,1283871.29,20,High Net Worth Individuals,High
CUST100545,Pratyush,Varghese,26,Male,Divorced,Graduate,Salaried - Private,Pune,Maharashtra,Employed,1894797.95,157899.83,8,Young Professionals,High
CUST103241,Frado,Bhattacharyya,31,Male,Single,Graduate,Salaried - Private,Ludhiana,Punjab,Employed,,202864.99,13,Young Professionals,High
CUST100738,Azad,Choudhry,53,Male,Widowed,Post Graduate,Self Employed,Chandigarh,Punjab,Self Employed,2606653.69,217221.14,10,Business Owners,High
CUST100310,Meera,Majumdar,59,Female,Divorced,,Retired,Ranchi,Jharkhand,Retired,1121163.43,93430.29,20,Retired Customers,Medium
